Date: 10/27/2017 1:52 PM
LVDT Calibration factors (X1,X2,Y1,Y2,Z1,Z2):  10.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
TRUE-TRIAXIAL TEST: DATA FILE:C:\Triax data\Log data\SURE_GI_JettedBlock_20171027_135204.txt 
Comments: Gildenhausener sandstone, jetted along y axis 
Units:
Time (s)
Force (kN)
Displacement (m), no offset correction
NB: DispAX = ( DispAX1 + DispAX2 ) / 2.0

Sample sizes(m): 0.3000000   0.3000000   0.3000000

Time    Force X         Force Y         Force Z         Disp X1         Disp X2         Disp Y1         Disp Y2         Disp Z1         Disp Z2         Chan7(V)        Chan8(V)
BEGIN: 
82.4	49.531324	50.393744	50.566227	0.474420	-2.302942	6.290385	-0.469659	-8.678520	0.985071	-17.485447	4.761905
83.4	49.703808	49.876292	49.358590	0.477706	-2.303599	6.224336	-0.469988	-8.666690	0.985071	-15.759961	4.761905
84.4	49.531324	50.566227	49.186106	0.480335	-2.302942	6.187203	-0.469988	-8.662747	0.984414	-14.565018	4.761905
84.8	50.221260	50.911446	50.738962	0.480992	-2.302285	6.262454	-0.469988	-8.662418	0.984743	-14.506695	4.761905
85.0	50.393744	51.083930	49.013622	0.475735	-2.302942	6.218092	-0.469659	-8.665704	0.984743	-14.481901	4.761905
85.2	49.531324	51.256413	50.221260	0.472449	-2.302285	6.212506	-0.470645	-8.663404	0.984414	-14.980872	4.761905
85.6	49.876292	51.428897	50.566227	0.477378	-2.302613	6.214149	-0.469659	-8.663733	0.984414	-14.927218	4.761905
86.6	50.221260	51.428897	49.876292	0.480335	-2.301628	6.178331	-0.469988	-8.660118	0.985071	-14.800010	4.761905
87.6	50.048776	50.911446	50.048776	0.480007	-2.300642	6.229594	-0.469331	-8.667347	0.984414	-17.313443	4.761905
88.8	50.048776	50.911446	49.876292	0.480664	-2.299984	6.258511	-0.469988	-8.665047	0.985071	-16.139874	4.761905
89.4	49.876292	51.256413	49.186106	0.477049	-2.299656	6.189175	-0.469659	-8.663075	0.985728	-15.555803	4.761905
89.6	49.876292	51.256413	50.738962	0.473763	-2.298999	6.185561	-0.469659	-8.661433	0.984743	-16.059469	4.761905
89.8	49.531324	51.601381	49.358590	0.476392	-2.298670	6.158615	-0.470317	-8.667676	0.984743	-17.090783	4.761905
90.8	49.358590	50.221260	49.358590	0.481649	-2.298670	6.207577	-0.469659	-8.666690	0.985071	-17.003683	4.761905
91.8	49.876292	51.773865	49.703808	0.480007	-2.297684	6.159601	-0.469988	-8.663733	0.985400	-16.383924	4.761905
92.0	50.221260	51.083930	50.221260	0.478364	-2.298670	6.174388	-0.469331	-8.664062	0.985071	-15.317236	4.761905
92.8	50.221260	51.428897	50.393744	0.474420	-2.297356	6.166502	-0.469659	-8.656832	0.985071	-14.193652	4.761905
